gauge_id,country,match_method,matched_dataset,matched_gauge_id,nat_id,distance_km
GRDC_4245820,CA,id,hysets,,08HF004,
GRDC_4245840,CA,id,hysets,,08HC002,
GRDC_4245880,CA,id,hysets,,08HA010,
GRDC_4245890,CA,id,hysets,,08HA003,
GRDC_4247700,CA,id,hysets,,01AQ001,
GRDC_5101040,AU,id,camelsaus,,104001A,
GRDC_5101070,AU,id,camelsaus,,105101A,
GRDC_5101075,AU,id,camelsaus,,105105A,
GRDC_5101080,AU,id,camelsaus,,108002A,
GRDC_5101090,AU,id,camelsaus,,108003A,
GRDC_5101109,AU,id,camelsaus,,111005A,
GRDC_5101110,AU,id,camelsaus,,111007A,
GRDC_5101112,AU,id,camelsaus,,112102A,
GRDC_5101113,AU,id,camelsaus,,112002A,
GRDC_5101118,AU,id,camelsaus,,112101B,
GRDC_5101120,AU,id,camelsaus,,113004A,
GRDC_5101121,AU,id,camelsaus,,116011A,
GRDC_5101123,AU,id,camelsaus,,116015A,
GRDC_5101124,AU,id,camelsaus,,116013A,
GRDC_5101125,AU,id,camelsaus,,116014A,
GRDC_5101163,AU,id,camelsaus,,116006B,
GRDC_5101164,AU,id,camelsaus,,114001A,
GRDC_5101165,AU,id,camelsaus,,116010A,
GRDC_5101170,AU,id,camelsaus,,117002A,
GRDC_5101180,AU,id,camelsaus,,118106A,
GRDC_5101181,AU,id,camelsaus,,120304A,
GRDC_5101182,AU,id,camelsaus,,120301B,
GRDC_5101183,AU,id,camelsaus,,120102A,
GRDC_5101185,AU,id,camelsaus,,117003A,
GRDC_5101191,AU,id,camelsaus,,119003A,
GRDC_5101204,AU,id,camelsaus,,121002A,
GRDC_5101206,AU,id,camelsaus,,121003A,
GRDC_5101207,AU,id,camelsaus,,122004A,
GRDC_5101209,AU,id,camelsaus,,124002A,
GRDC_5101260,AU,id,camelsaus,,125005A,
GRDC_5101285,AU,id,camelsaus,,130302A,
GRDC_5101286,AU,id,camelsaus,,130413A,
GRDC_5101287,AU,id,camelsaus,,130410A,
GRDC_5101288,AU,id,camelsaus,,130403A,
GRDC_5101289,AU,id,camelsaus,,126003A,
GRDC_5101290,AU,id,camelsaus,,129001A,
GRDC_5101291,AU,id,camelsaus,,130004A,
GRDC_5101305,AU,id,camelsaus,,130324A,
GRDC_5101310,AU,id,camelsaus,,140002A,
GRDC_5101320,AU,id,camelsaus,,132001A,
GRDC_5101395,AU,id,camelsaus,,138009A,
GRDC_5101396,AU,id,camelsaus,,143007A,
GRDC_5101397,AU,id,camelsaus,,143009A,
GRDC_5101400,AU,id,camelsaus,,143303A,
GRDC_5101405,AU,id,camelsaus,,141008A,
GRDC_5101410,AU,id,camelsaus,,135002A,
GRDC_5101411,AU,id,camelsaus,,135004A,
GRDC_5101412,AU,id,camelsaus,,136006A,
GRDC_5101413,AU,id,camelsaus,,136202D,
GRDC_5101414,AU,id,camelsaus,,136203A,
GRDC_5101415,AU,id,camelsaus,,136208A,
GRDC_5101416,AU,id,camelsaus,,136304A,
GRDC_5101430,AU,id,camelsaus,,143107A,
GRDC_5101440,AU,id,camelsaus,,145107A,
GRDC_5101451,AU,id,camelsaus,,145101D,
GRDC_5101452,AU,id,camelsaus,,145102B,
GRDC_5101453,AU,id,camelsaus,,146010A,
GRDC_5101455,AU,id,camelsaus,,145010A,
GRDC_5101456,AU,id,camelsaus,,145011A,
GRDC_5101457,AU,id,camelsaus,,145018A,
GRDC_5101460,AU,id,camelsaus,,146095A,
GRDC_5101465,AU,id,camelsaus,,146012A,
GRDC_5101471,AU,id,camelsaus,,137101A,
GRDC_5101472,AU,id,camelsaus,,137201A,
GRDC_5101480,AU,id,camelsaus,,146014A,
GRDC_5101486,AU,id,camelsaus,,138110A,
GRDC_5101487,AU,id,camelsaus,,138903A,
GRDC_5101505,AU,id,camelsaus,,143110A,
GRDC_5101506,AU,id,camelsaus,,143209B,
GRDC_5104220,AU,id,camelsaus,,422202B,
GRDC_5104228,AU,id,camelsaus,,422338A,
GRDC_5104245,AU,id,camelsaus,,424201A,
GRDC_5104300,AU,id,camelsaus,,422306A,
GRDC_5104310,AU,id,camelsaus,,422313B,
GRDC_5104320,AU,id,camelsaus,,422321B,
GRDC_5104330,AU,id,camelsaus,,422394A,
GRDC_5104340,AU,id,camelsaus,,422319B,
GRDC_5104350,AU,id,camelsaus,,422334A,
GRDC_5109110,AU,id,camelsaus,,912101A,
GRDC_5109152,AU,id,camelsaus,,915206A,
GRDC_5109175,AU,id,camelsaus,,917107A,
GRDC_5109203,AU,id,camelsaus,,919003A,
GRDC_5109204,AU,id,camelsaus,,919309A,
GRDC_5109205,AU,id,camelsaus,,919201A,
GRDC_5109206,AU,id,camelsaus,,919005A,
GRDC_5109251,AU,id,camelsaus,,925001A,
GRDC_5109260,AU,id,camelsaus,,926002A,
GRDC_5109270,AU,id,camelsaus,,922101B,
GRDC_5110020,AU,id,camelsaus,,003303A,
GRDC_5110400,AU,id,camelsaus,,A0020101,
GRDC_5201010,AU,id,camelsaus,,201001,
GRDC_5202012,AU,id,camelsaus,,204039,
GRDC_5202015,AU,id,camelsaus,,203005,
GRDC_5202033,AU,id,camelsaus,,203010,
GRDC_5202037,AU,id,camelsaus,,204051,
GRDC_5202038,AU,id,camelsaus,,204046,
GRDC_5202039,AU,id,camelsaus,,203030,
GRDC_5202041,AU,id,camelsaus,,204025,
GRDC_5202042,AU,id,camelsaus,,204906,
GRDC_5202043,AU,id,camelsaus,,204002,
GRDC_5202044,AU,id,camelsaus,,204007,
GRDC_5202046,AU,id,camelsaus,,204036,
GRDC_5202047,AU,id,camelsaus,,204037,
GRDC_5202048,AU,id,camelsaus,,204017,
GRDC_5202049,AU,id,camelsaus,,204041,
GRDC_5202051,AU,id,camelsaus,,204056,
GRDC_5202056,AU,id,camelsaus,,204014,
GRDC_5202057,AU,id,camelsaus,,204034,
GRDC_5202060,AU,id,camelsaus,,206009,
GRDC_5202061,AU,id,camelsaus,,204030,
GRDC_5202062,AU,id,camelsaus,,206014,
GRDC_5202063,AU,id,camelsaus,,206018,
GRDC_5202064,AU,id,camelsaus,,206025,
GRDC_5202072,AU,id,camelsaus,,207015,
GRDC_5202073,AU,id,camelsaus,,207014,
GRDC_5202074,AU,id,camelsaus,,207013,
GRDC_5202075,AU,id,camelsaus,,207004,
GRDC_5202080,AU,id,camelsaus,,208004,
GRDC_5202081,AU,id,camelsaus,,208003,
GRDC_5202082,AU,id,camelsaus,,208005,
GRDC_5202083,AU,id,camelsaus,,208011,
GRDC_5202084,AU,id,camelsaus,,208015,
GRDC_5202085,AU,id,camelsaus,,208009,
GRDC_5202086,AU,id,camelsaus,,208007,
GRDC_5202087,AU,id,camelsaus,,208026,
GRDC_5202088,AU,id,camelsaus,,208024,
GRDC_5202090,AU,id,camelsaus,,209002,
GRDC_5202095,AU,id,camelsaus,,209003,
GRDC_5202104,AU,id,camelsaus,,210017,
GRDC_5202105,AU,id,camelsaus,,210006,
GRDC_5202106,AU,id,camelsaus,,210022,
GRDC_5202107,AU,id,camelsaus,,210011,
GRDC_5202108,AU,id,camelsaus,,210014,
GRDC_5202109,AU,id,camelsaus,,210016,
GRDC_5202111,AU,id,camelsaus,,210031,
GRDC_5202112,AU,id,camelsaus,,210040,
GRDC_5202113,AU,id,camelsaus,,210052,
GRDC_5202114,AU,id,camelsaus,,211009,
GRDC_5202115,AU,id,camelsaus,,211008,
GRDC_5202116,AU,id,camelsaus,,211013,
GRDC_5202117,AU,id,camelsaus,,211014,
GRDC_5202140,AU,id,camelsaus,,212209,
GRDC_5202141,AU,id,camelsaus,,216009,
GRDC_5202145,AU,id,camelsaus,,212260,
GRDC_5202150,AU,id,camelsaus,,215002,
GRDC_5202153,AU,id,camelsaus,,215207,
GRDC_5202154,AU,id,camelsaus,,212040,
GRDC_5202155,AU,id,camelsaus,,215004,
GRDC_5202157,AU,id,camelsaus,,216004,
GRDC_5202160,AU,id,camelsaus,,216002,
GRDC_5202180,AU,id,camelsaus,,218005,
GRDC_5202181,AU,id,camelsaus,,218008,
GRDC_5202183,AU,id,camelsaus,,218007,
GRDC_5202185,AU,id,camelsaus,,218001,
GRDC_5202210,AU,id,camelsaus,,219003,
GRDC_5202211,AU,id,camelsaus,,219006,
GRDC_5202212,AU,id,camelsaus,,219017,
GRDC_5202213,AU,id,camelsaus,,219022,
GRDC_5202214,AU,id,camelsaus,,220003,
GRDC_5202215,AU,id,camelsaus,,221002,
GRDC_5202216,AU,id,camelsaus,,222004,
GRDC_5202217,AU,id,camelsaus,,222016,
GRDC_5202226,AU,id,camelsaus,,219001,
GRDC_5202227,AU,id,camelsaus,,222213,
GRDC_5204010,AU,id,camelsaus,,401015,
GRDC_5204011,AU,id,camelsaus,,410091,
GRDC_5204013,AU,id,camelsaus,,401013,
GRDC_5204017,AU,id,camelsaus,,401016,
GRDC_5204018,AU,id,camelsaus,,401012,
GRDC_5204019,AU,id,camelsaus,,401017,
GRDC_5204020,AU,id,camelsaus,,401009,
GRDC_5204100,AU,id,camelsaus,,410044,
GRDC_5204105,AU,id,camelsaus,,410033,
GRDC_5204107,AU,id,camelsaus,,410761,
GRDC_5204108,AU,id,camelsaus,,410062,
GRDC_5204109,AU,id,camelsaus,,410024,
GRDC_5204110,AU,id,camelsaus,,410026,
GRDC_5204111,AU,id,camelsaus,,410038,
GRDC_5204112,AU,id,camelsaus,,410047,
GRDC_5204120,AU,id,camelsaus,,412066,
GRDC_5204121,AU,id,camelsaus,,412028,
GRDC_5204122,AU,id,camelsaus,,412029,
GRDC_5204123,AU,id,camelsaus,,412050,
GRDC_5204130,AU,id,camelsaus,,410731,
GRDC_5204131,AU,id,camelsaus,,410088,
GRDC_5204132,AU,id,camelsaus,,410713,
GRDC_5204133,AU,id,camelsaus,,410705,
GRDC_5204134,AU,id,camelsaus,,411003,
GRDC_5204135,AU,id,camelsaus,,410730,
GRDC_5204136,AU,id,camelsaus,,410141,
GRDC_5204140,AU,id,camelsaus,,410734,
GRDC_5204150,AU,id,camelsaus,,410057,
GRDC_5204155,AU,id,camelsaus,,410061,
GRDC_5204159,AU,id,camelsaus,,410156,
GRDC_5204160,AU,id,camelsaus,,416003,
GRDC_5204161,AU,id,camelsaus,,416023,
GRDC_5204162,AU,id,camelsaus,,416032,
GRDC_5204167,AU,id,camelsaus,,416020,
GRDC_5204168,AU,id,camelsaus,,416016,
GRDC_5204169,AU,id,camelsaus,,416010,
GRDC_5204170,AU,id,camelsaus,,419005,
GRDC_5204175,AU,id,camelsaus,,419029,
GRDC_5204182,AU,id,camelsaus,,418014,
GRDC_5204183,AU,id,camelsaus,,418015,
GRDC_5204184,AU,id,camelsaus,,418017,
GRDC_5204186,AU,id,camelsaus,,418005,
GRDC_5204187,AU,id,camelsaus,,418021,
GRDC_5204189,AU,id,camelsaus,,418025,
GRDC_5204191,AU,id,camelsaus,,418027,
GRDC_5204192,AU,id,camelsaus,,418032,
GRDC_5204193,AU,id,camelsaus,,419010,
GRDC_5204194,AU,id,camelsaus,,419035,
GRDC_5204195,AU,id,camelsaus,,419016,
GRDC_5204196,AU,id,camelsaus,,419054,
GRDC_5204210,AU,id,camelsaus,,421018,
GRDC_5204216,AU,id,camelsaus,,421026,
GRDC_5204217,AU,id,camelsaus,,421048,
GRDC_5204218,AU,id,camelsaus,,421050,
GRDC_5204219,AU,id,camelsaus,,421055,
GRDC_5204220,AU,id,camelsaus,,420003,
GRDC_5204225,AU,id,camelsaus,,420017,
GRDC_5204229,AU,id,camelsaus,,421042,
GRDC_5204243,AU,id,camelsaus,,424002,
GRDC_5302100,AU,id,camelsaus,,221210,
GRDC_5302101,AU,id,camelsaus,,221201,
GRDC_5302102,AU,id,camelsaus,,221207,
GRDC_5302103,AU,id,camelsaus,,221208,
GRDC_5302104,AU,id,camelsaus,,221209,
GRDC_5302105,AU,id,camelsaus,,221211,
GRDC_5302106,AU,id,camelsaus,,221212,
GRDC_5302107,AU,id,camelsaus,,222202,
GRDC_5302108,AU,id,camelsaus,,222206,
GRDC_5302109,AU,id,camelsaus,,222217,
GRDC_5302110,AU,id,camelsaus,,223205,
GRDC_5302111,AU,id,camelsaus,,223202,
GRDC_5302220,AU,id,camelsaus,,222210,
GRDC_5302242,AU,id,camelsaus,,224203,
GRDC_5302243,AU,id,camelsaus,,224214,
GRDC_5302244,AU,id,camelsaus,,224213,
GRDC_5302245,AU,id,camelsaus,,224201,
GRDC_5302246,AU,id,camelsaus,,224206,
GRDC_5302252,AU,id,camelsaus,,225213,
GRDC_5302253,AU,id,camelsaus,,225218,
GRDC_5302254,AU,id,camelsaus,,225219,
GRDC_5302255,AU,id,camelsaus,,225201,
GRDC_5302256,AU,id,camelsaus,,225110A,
GRDC_5302260,AU,id,camelsaus,,226204,
GRDC_5302262,AU,id,camelsaus,,226209,
GRDC_5302263,AU,id,camelsaus,,226226,
GRDC_5302264,AU,id,camelsaus,,226402,
GRDC_5302265,AU,id,camelsaus,,226220,
GRDC_5302270,AU,id,camelsaus,,227202,
GRDC_5302271,AU,id,camelsaus,,227211,
GRDC_5302272,AU,id,camelsaus,,227237,
GRDC_5302273,AU,id,camelsaus,,227226,
GRDC_5302274,AU,id,camelsaus,,227200,
GRDC_5302275,AU,id,camelsaus,,227225,
GRDC_5302276,AU,id,camelsaus,,226410,
GRDC_5302278,AU,id,camelsaus,,227227,
